"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_valid_sending_inscriptions","tests.wallet_tests","Wed Nov 20 14:46:59 GMT 2024","broken","Wed Nov 20 14:46:59 GMT 2024","","test_wallet_send_inscription","",""
"","0","test_restore_by_invalid_private_key[--Invalid private key]","tests.wallet_tests","Wed Nov 20 14:46:58 GMT 2024","broken","Wed Nov 20 14:46:58 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","0","test_create_invalid_password[-a1234567-None]","tests.wallet_tests","Wed Nov 20 14:46:56 GMT 2024","broken","Wed Nov 20 14:46:56 GMT 2024","","test_wallet_password_verification","",""
"","0","test_valid_sending_inscriptions_zero_wallet","tests.wallet_tests","Wed Nov 20 14:46:59 GMT 2024","broken","Wed Nov 20 14:46:59 GMT 2024","","test_wallet_send_inscription","",""
"","0","test_create_invalid_password[a1234567--None]","tests.wallet_tests","Wed Nov 20 14:46:56 GMT 2024","broken","Wed Nov 20 14:46:56 GMT 2024","","test_wallet_password_verification","",""
"","0","test_invalid_inscription_list[0.00000001-Price must be at least 1000 satoshi-group1]","tests.mane_site_tests","Wed Nov 20 14:46:54 GMT 2024","broken","Wed Nov 20 14:46:54 GMT 2024","","test_nintondo_inscription_list","",""
"","0","test_connect","tests.mane_site_tests","Wed Nov 20 14:46:52 GMT 2024","broken","Wed Nov 20 14:46:52 GMT 2024","","test_nintondo_change_image","",""
"","0","test_connect","tests.mane_site_tests","Wed Nov 20 14:46:52 GMT 2024","broken","Wed Nov 20 14:46:52 GMT 2024","","test_nintondo_change_name","",""
"","0","test_invalid_sendmoney[0.1--Invalid receiver's address]","tests.wallet_tests","Wed Nov 20 14:47:00 GMT 2024","broken","Wed Nov 20 14:47:00 GMT 2024","","test_wallet_send_money","",""
"","0","test_changing_password[--error]","tests.wallet_tests","Wed Nov 20 14:46:54 GMT 2024","broken","Wed Nov 20 14:46:54 GMT 2024","","test_wallet_change_password","",""
"","0","test_changing_password[)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-1nvalid-error]","tests.wallet_tests","Wed Nov 20 14:46:55 GMT 2024","broken","Wed Nov 20 14:46:55 GMT 2024","","test_wallet_change_password","",""
"","0","test_invalid_sendmoney[0.00000001-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-Fee exceeds amount]","tests.wallet_tests","Wed Nov 20 14:47:00 GMT 2024","broken","Wed Nov 20 14:47:00 GMT 2024","","test_wallet_send_money","",""
"","0","test_valid_create_mnemonic","tests.wallet_tests","Wed Nov 20 14:46:57 GMT 2024","broken","Wed Nov 20 14:46:57 GMT 2024","","test_wallet_recovery_by_new_mnemonic","",""
"","0","test_restore_by_invalid_private_key[PihWthEm68TGZ2iWoDRWYJLmXPr5itHvKnhmYBz6vseVV6dN1rd-Invalid private key]","tests.wallet_tests","Wed Nov 20 14:46:58 GMT 2024","broken","Wed Nov 20 14:46:58 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","0","test_invalid_sendmoney[-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-Minimum amount is 0.00000001 BEL]","tests.wallet_tests","Wed Nov 20 14:47:00 GMT 2024","broken","Wed Nov 20 14:47:00 GMT 2024","","test_wallet_send_money","",""
"","0","test_changing_password[9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-success]","tests.wallet_tests","Wed Nov 20 14:46:55 GMT 2024","broken","Wed Nov 20 14:46:55 GMT 2024","","test_wallet_change_password","",""
"","0","test_change_name[A1ex--group1]","tests.mane_site_tests","Wed Nov 20 14:46:52 GMT 2024","broken","Wed Nov 20 14:46:52 GMT 2024","","test_nintondo_change_name","",""
"","0","test_invalid_change_image","tests.mane_site_tests","Wed Nov 20 14:46:52 GMT 2024","broken","Wed Nov 20 14:46:52 GMT 2024","","test_nintondo_change_image","",""
