"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4799","test_create_invalid_password[--None]","tests.wallet_tests","Tue Nov 19 09:02:15 GMT 2024","passed","Tue Nov 19 09:02:20 GMT 2024","","test_wallet_password_verification","",""
"","4830","test_valid_minting_transfers","tests.wallet_tests","Tue Nov 19 09:01:49 GMT 2024","failed","Tue Nov 19 09:01:54 GMT 2024","","test_wallet_mint_transfer","",""
"","2551","test_invalid_sendmoney[-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-Minimum amount is 0.00000001 BEL]","tests.wallet_tests","Tue Nov 19 09:03:11 GMT 2024","passed","Tue Nov 19 09:03:13 GMT 2024","","test_wallet_send_money","",""
"","4578","test_connect","tests.mane_site_tests","Tue Nov 19 09:00:32 GMT 2024","passed","Tue Nov 19 09:00:37 GMT 2024","","test_connect","",""
"","2159","test_changing_password[)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-success]","tests.wallet_tests","Tue Nov 19 09:01:41 GMT 2024","passed","Tue Nov 19 09:01:43 GMT 2024","","test_wallet_change_password","",""
"","2409","test_invalid_sendmoney[-1tsn0tval1dAddre5-Invalid receiver's address]","tests.wallet_tests","Tue Nov 19 09:03:20 GMT 2024","passed","Tue Nov 19 09:03:22 GMT 2024","","test_wallet_send_money","",""
"","1618","test_invalid_restore_by_mnemonic[-Please insert all the words]","tests.wallet_tests","Tue Nov 19 09:02:28 GMT 2024","passed","Tue Nov 19 09:02:30 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","2143","test_valid_changing_password","tests.wallet_tests","Tue Nov 19 09:01:32 GMT 2024","passed","Tue Nov 19 09:01:34 GMT 2024","","test_wallet_change_password","",""
"","1651","test_restore_by_invalid_private_key[-Invalid private key]","tests.wallet_tests","Tue Nov 19 09:02:37 GMT 2024","passed","Tue Nov 19 09:02:39 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","7975","test_valid_inscription_unlist","tests.mane_site_tests","Tue Nov 19 09:00:53 GMT 2024","passed","Tue Nov 19 09:01:01 GMT 2024","","test_nintondo_inscription_list","",""
"","4801","test_connect","tests.mane_site_tests","Tue Nov 19 09:00:38 GMT 2024","passed","Tue Nov 19 09:00:42 GMT 2024","","test_nintondo_inscription_list","",""
"","966","test_invalid_create_mnemonic","tests.wallet_tests","Tue Nov 19 09:02:22 GMT 2024","passed","Tue Nov 19 09:02:23 GMT 2024","","test_wallet_recovery_by_new_mnemonic","",""
"","1359","test_restore_by_private_key","tests.wallet_tests","Tue Nov 19 09:02:35 GMT 2024","passed","Tue Nov 19 09:02:37 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","5566","test_valid_sending_inscriptions","tests.wallet_tests","Tue Nov 19 09:02:44 GMT 2024","failed","Tue Nov 19 09:02:50 GMT 2024","","test_wallet_send_inscription","",""
"","2103","test_changing_password[--error]","tests.wallet_tests","Tue Nov 19 09:01:35 GMT 2024","passed","Tue Nov 19 09:01:37 GMT 2024","","test_wallet_change_password","",""
"","1655","test_restore_by_invalid_private_key[--Invalid private key]","tests.wallet_tests","Tue Nov 19 09:02:42 GMT 2024","passed","Tue Nov 19 09:02:44 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","2161","test_changing_password[?#cyk!KTQd11ez!P7_O#!C+IK%(yv4DJvzpa1PS^!WQnOgp#EkA?HUpdLkBB3WOxbgWl+Ea-?#cyk!KTQd11ez!P7_O#!C+IK%(yv4DJvzpa1PS^!WQnOgp#EkA?HUpdLkBB3WOxbgWl+Ea-error]","tests.wallet_tests","Tue Nov 19 09:01:46 GMT 2024","passed","Tue Nov 19 09:01:48 GMT 2024","","test_wallet_change_password","",""
"","4426","test_valid_sending_transfers_zero_wallet","tests.wallet_tests","Tue Nov 19 09:03:33 GMT 2024","passed","Tue Nov 19 09:03:37 GMT 2024","","test_wallet_send_transfer","",""
"","3682","test_invalid_restore_by_mnemonic[data1-Please insert all the words]","tests.wallet_tests","Tue Nov 19 09:02:31 GMT 2024","passed","Tue Nov 19 09:02:34 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","1358","test_create_invalid_password[a1234567-7654321a-Passwords dismatches]","tests.wallet_tests","Tue Nov 19 09:02:02 GMT 2024","passed","Tue Nov 19 09:02:03 GMT 2024","","test_wallet_password_verification","",""
"","8585","test_valid_inscription_list","tests.mane_site_tests","Tue Nov 19 09:00:43 GMT 2024","passed","Tue Nov 19 09:00:52 GMT 2024","","test_nintondo_inscription_list","",""
"","2489","test_invalid_sendmoney[555555555-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-There's not enough money in your account]","tests.wallet_tests","Tue Nov 19 09:03:08 GMT 2024","passed","Tue Nov 19 09:03:10 GMT 2024","","test_wallet_send_money","",""
