"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","891","test_create_valid_password","tests.wallet_tests","Mon Dec 30 06:53:19 GMT 2024","passed","Mon Dec 30 06:53:19 GMT 2024","","test_wallet_password_verification","",""
"","1629","test_restore_by_invalid_private_key[-Invalid private key]","tests.wallet_tests","Mon Dec 30 06:53:55 GMT 2024","passed","Mon Dec 30 06:53:57 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","2276","test_invalid_sendmoney[--Invalid receiver's address]","tests.wallet_tests","Mon Dec 30 06:54:41 GMT 2024","passed","Mon Dec 30 06:54:43 GMT 2024","","test_wallet_send_money","",""
"","6011","test_valid_sendmoney[0.00001-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24]","tests.wallet_tests","Mon Dec 30 06:54:24 GMT 2024","passed","Mon Dec 30 06:54:30 GMT 2024","","test_wallet_send_money","",""
"","2101","test_valid_changing_password","tests.wallet_tests","Mon Dec 30 06:52:48 GMT 2024","passed","Mon Dec 30 06:52:51 GMT 2024","","test_wallet_change_password","",""
"","5924","test_valid_sendmoney[0.777-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24]","tests.wallet_tests","Mon Dec 30 06:54:17 GMT 2024","passed","Mon Dec 30 06:54:23 GMT 2024","","test_wallet_send_money","",""
"","1672","test_restore_by_invalid_private_key[--Invalid private key]","tests.wallet_tests","Mon Dec 30 06:54:00 GMT 2024","passed","Mon Dec 30 06:54:02 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","4576","test_valid_sending_transfers_zero_wallet","tests.wallet_tests","Mon Dec 30 06:55:06 GMT 2024","passed","Mon Dec 30 06:55:10 GMT 2024","","test_wallet_send_transfer","",""
"","5101","test_mint_transfer_zero_wallet","tests.wallet_tests","Mon Dec 30 06:53:13 GMT 2024","passed","Mon Dec 30 06:53:18 GMT 2024","","test_wallet_mint_transfer","",""
"","2230","test_changing_password[?#cyk!KTQd11ez!P7_O#!C+IK%(yv4DJvzpa1PS^!WQnOgp#EkA?HUpdLkBB3WOxbgWl+Ea-?#cyk!KTQd11ez!P7_O#!C+IK%(yv4DJvzpa1PS^!WQnOgp#EkA?HUpdLkBB3WOxbgWl+Ea-error]","tests.wallet_tests","Mon Dec 30 06:53:03 GMT 2024","passed","Mon Dec 30 06:53:05 GMT 2024","","test_wallet_change_password","",""
"","4847","test_create_invalid_password[-a1234567-None]","tests.wallet_tests","Mon Dec 30 06:53:22 GMT 2024","passed","Mon Dec 30 06:53:27 GMT 2024","","test_wallet_password_verification","",""
"","3808","test_valid_sending_inscriptions_zero_wallet","tests.wallet_tests","Mon Dec 30 06:54:13 GMT 2024","passed","Mon Dec 30 06:54:17 GMT 2024","","test_wallet_send_inscription","",""
"","2446","test_invalid_sendmoney[-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-Minimum amount is 0.00001 BEL]","tests.wallet_tests","Mon Dec 30 06:54:34 GMT 2024","passed","Mon Dec 30 06:54:37 GMT 2024","","test_wallet_send_money","",""
"","5445","test_valid_sending_inscriptions","tests.wallet_tests","Mon Dec 30 06:54:03 GMT 2024","failed","Mon Dec 30 06:54:08 GMT 2024","","test_wallet_send_inscription","",""
"","1344","test_restore_by_private_key","tests.wallet_tests","Mon Dec 30 06:53:53 GMT 2024","passed","Mon Dec 30 06:53:55 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","4857","test_create_invalid_password[a1234567--None]","tests.wallet_tests","Mon Dec 30 06:53:28 GMT 2024","passed","Mon Dec 30 06:53:33 GMT 2024","","test_wallet_password_verification","",""
"","2247","test_invalid_sendmoney[0.1--Invalid receiver's address]","tests.wallet_tests","Mon Dec 30 06:54:38 GMT 2024","passed","Mon Dec 30 06:54:40 GMT 2024","","test_wallet_send_money","",""
"","2326","test_invalid_sendmoney[-1tsn0tval1dAddre5-Invalid receiver's address]","tests.wallet_tests","Mon Dec 30 06:54:44 GMT 2024","passed","Mon Dec 30 06:54:46 GMT 2024","","test_wallet_send_money","",""
"","1537","test_invalid_restore_by_mnemonic[-Please insert all the words]","tests.wallet_tests","Mon Dec 30 06:53:47 GMT 2024","passed","Mon Dec 30 06:53:48 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","2307","test_wallet_address_verification","tests.wallet_tests","Mon Dec 30 06:52:45 GMT 2024","passed","Mon Dec 30 06:52:48 GMT 2024","","test_wallet_address_verification","",""
"","4822","test_create_invalid_password[--None]","tests.wallet_tests","Mon Dec 30 06:53:33 GMT 2024","passed","Mon Dec 30 06:53:38 GMT 2024","","test_wallet_password_verification","",""
"","4896","test_invalid_sending_transfers","tests.wallet_tests","Mon Dec 30 06:55:00 GMT 2024","passed","Mon Dec 30 06:55:05 GMT 2024","","test_wallet_send_transfer","",""
"","3430","test_restore_by_mnemonic","tests.wallet_tests","Mon Dec 30 06:53:43 GMT 2024","passed","Mon Dec 30 06:53:46 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
