"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3727","test_valid_sending_inscriptions_zero_wallet","tests.wallet_tests","Fri Jan 03 06:50:04 GMT 2025","passed","Fri Jan 03 06:50:08 GMT 2025","","test_wallet_send_inscription","",""
"","2338","test_changing_password[9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-success]","tests.wallet_tests","Fri Jan 03 06:48:51 GMT 2025","passed","Fri Jan 03 06:48:54 GMT 2025","","test_wallet_change_password","",""
"","1327","test_valid_create_mnemonic","tests.wallet_tests","Fri Jan 03 06:49:31 GMT 2025","passed","Fri Jan 03 06:49:32 GMT 2025","","test_wallet_recovery_by_new_mnemonic","",""
"","865","test_create_valid_password","tests.wallet_tests","Fri Jan 03 06:49:11 GMT 2025","passed","Fri Jan 03 06:49:12 GMT 2025","","test_wallet_password_verification","",""
"","4628","test_invalid_sending_transfers","tests.wallet_tests","Fri Jan 03 06:50:52 GMT 2025","passed","Fri Jan 03 06:50:57 GMT 2025","","test_wallet_send_transfer","",""
"","2074","test_valid_changing_password","tests.wallet_tests","Fri Jan 03 06:48:40 GMT 2025","passed","Fri Jan 03 06:48:42 GMT 2025","","test_wallet_change_password","",""
"","5674","test_valid_sending_transfers","tests.wallet_tests","Fri Jan 03 06:50:46 GMT 2025","passed","Fri Jan 03 06:50:51 GMT 2025","","test_wallet_send_transfer","",""
"","2115","test_changing_password[)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-1nvalid-error]","tests.wallet_tests","Fri Jan 03 06:48:45 GMT 2025","passed","Fri Jan 03 06:48:47 GMT 2025","","test_wallet_change_password","",""
"","2445","test_invalid_sendmoney[-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-Minimum amount is 0.00001 BEL]","tests.wallet_tests","Fri Jan 03 06:50:26 GMT 2025","passed","Fri Jan 03 06:50:29 GMT 2025","","test_wallet_send_money","",""
"","4824","test_create_invalid_password[-a1234567-None]","tests.wallet_tests","Fri Jan 03 06:49:14 GMT 2025","passed","Fri Jan 03 06:49:19 GMT 2025","","test_wallet_password_verification","",""
"","2360","test_wallet_address_verification","tests.wallet_tests","Fri Jan 03 06:48:37 GMT 2025","passed","Fri Jan 03 06:48:39 GMT 2025","","test_wallet_address_verification","",""
"","2357","test_invalid_sendmoney[-1tsn0tval1dAddre5-Invalid receiver's address]","tests.wallet_tests","Fri Jan 03 06:50:36 GMT 2025","passed","Fri Jan 03 06:50:38 GMT 2025","","test_wallet_send_money","",""
"","937","test_invalid_create_mnemonic","tests.wallet_tests","Fri Jan 03 06:49:33 GMT 2025","passed","Fri Jan 03 06:49:34 GMT 2025","","test_wallet_recovery_by_new_mnemonic","",""
"","2313","test_invalid_sendmoney[0.1--Invalid receiver's address]","tests.wallet_tests","Fri Jan 03 06:50:29 GMT 2025","passed","Fri Jan 03 06:50:32 GMT 2025","","test_wallet_send_money","",""
"","5196","test_valid_sending_inscriptions","tests.wallet_tests","Fri Jan 03 06:49:54 GMT 2025","passed","Fri Jan 03 06:50:00 GMT 2025","","test_wallet_send_inscription","",""
"","3364","test_restore_by_mnemonic","tests.wallet_tests","Fri Jan 03 06:49:35 GMT 2025","passed","Fri Jan 03 06:49:38 GMT 2025","","test_wallet_recovery_by_old_mnemonic","",""
"","3373","test_invalid_sending_inscriptions","tests.wallet_tests","Fri Jan 03 06:50:00 GMT 2025","passed","Fri Jan 03 06:50:04 GMT 2025","","test_wallet_send_inscription","",""
"","1347","test_create_invalid_password[a1234567-7654321a-Passwords dismatches]","tests.wallet_tests","Fri Jan 03 06:49:12 GMT 2025","passed","Fri Jan 03 06:49:14 GMT 2025","","test_wallet_password_verification","",""
"","1334","test_restore_by_private_key","tests.wallet_tests","Fri Jan 03 06:49:45 GMT 2025","passed","Fri Jan 03 06:49:47 GMT 2025","","test_wallet_recovery_by_private_key","",""
"","1579","test_invalid_restore_by_mnemonic[-Please insert all the words]","tests.wallet_tests","Fri Jan 03 06:49:39 GMT 2025","passed","Fri Jan 03 06:49:40 GMT 2025","","test_wallet_recovery_by_old_mnemonic","",""
"","1636","test_restore_by_invalid_private_key[PihWthEm68TGZ2iWoDRWYJLmXPr5itHvKnhmYBz6vseVV6dN1rd-Invalid private key]","tests.wallet_tests","Fri Jan 03 06:49:50 GMT 2025","passed","Fri Jan 03 06:49:51 GMT 2025","","test_wallet_recovery_by_private_key","",""
